Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
50,3,0,1482.18,247.03,6,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
22,5,1,83.0,20.75,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
30,2,1,2697.28,674.32,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75,5,1,20.75,20.75,1,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
30,3,1,6758.64,844.83,8,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
37,2,0,5504.87,786.41,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
61,3,1,1444.72,361.18,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65,2,0,11396.8,1139.68,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
37,3,0,2279.36,1139.68,2,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
80,2,0,7864.1,786.41,10,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
71,3,0,4175.64,463.96,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
66,3,0,3932.05,786.41,5,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
37,3,1,4175.64,463.96,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
45,2,0,7911.9,791.19,10,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
75,3,1,463.96,463.96,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
73,2,0,6329.52,791.19,8,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
80,1,0,2757.0,459.5,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
77,1,1,3932.05,786.41,5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
39,3,0,7603.47,844.83,9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
29,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
64,4,1,786.41,786.41,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
64,3,1,10257.12,1139.68,9,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
41,2,1,1378.5,459.5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
78,2,0,3216.5,459.5,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,2,1,3955.95,791.19,5,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True
65,2,1,11396.8,1139.68,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
20,4,1,1139.68,1139.68,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
24,3,0,2223.27,247.03,9,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
27,2,0,7911.9,791.19,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
68,1,1,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
56,3,0,1729.21,247.03,7,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
72,3,0,7603.47,844.83,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
37,4,1,3216.5,459.5,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,3,1,2470.3,247.03,10,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
32,5,1,4135.5,459.5,9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
59,3,0,361.18,361.18,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27,3,0,927.92,463.96,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
31,4,0,919.0,459.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25,2,1,1582.38,791.19,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
26,3,1,1855.84,463.96,4,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48,1,1,4135.5,459.5,9,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
49,2,0,4747.14,791.19,6,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,3,1,7603.47,844.83,9,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
50,2,0,5538.33,791.19,7,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
19,2,1,1582.38,791.19,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
62,2,1,1582.38,791.19,2,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
56,4,1,4135.5,459.5,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
47,3,1,3932.05,786.41,5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
78,5,0,2359.23,786.41,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
63,2,0,7120.71,791.19,9,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
52,3,1,5068.98,844.83,6,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
54,5,0,6743.2,674.32,10,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
79,5,0,1139.68,1139.68,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,5,0,62.25,20.75,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
40,4,0,11396.8,1139.68,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,3,1,844.83,844.83,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
27,4,1,2022.96,674.32,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
38,1,0,9117.44,1139.68,8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
77,1,0,2167.08,361.18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,2,0,2297.5,459.5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
27,5,1,919.0,459.5,2,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False
35,3,1,7603.47,844.83,9,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
80,3,0,247.03,247.03,1,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
42,1,0,3145.64,786.41,4,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
59,4,0,7077.69,786.41,9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,5,1,5394.56,674.32,8,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26,5,0,361.18,361.18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,4,1,3145.64,786.41,4,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
50,4,0,3216.5,459.5,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
68,4,1,6068.88,674.32,9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
47,2,0,3164.76,791.19,4,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
54,3,0,4224.15,844.83,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
23,3,1,5698.4,1139.68,5,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
61,2,0,4720.24,674.32,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75,2,0,6329.52,791.19,8,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
39,3,0,2319.8,463.96,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
59,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
69,3,0,2783.76,463.96,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
31,3,1,988.12,247.03,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40,3,1,4175.64,463.96,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,3,1,2319.8,463.96,5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
33,4,1,3145.64,786.41,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24,4,0,7077.69,786.41,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
37,2,1,5538.33,791.19,7,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
63,3,1,741.09,247.03,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
24,3,1,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
78,3,1,4175.64,463.96,9,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
51,3,1,919.0,459.5,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
70,2,0,6329.52,791.19,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
42,1,1,2022.96,674.32,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
49,3,0,3379.32,844.83,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
53,2,1,4558.72,1139.68,4,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
23,5,1,7977.76,1139.68,7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
32,5,1,186.75,20.75,9,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
74,2,0,1378.5,459.5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
37,3,1,786.41,786.41,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
58,1,1,3145.64,786.41,4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
41,4,1,4135.5,459.5,9,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
37,3,1,6838.08,1139.68,6,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
64,3,0,1482.18,247.03,6,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
70,3,1,1855.84,463.96,4,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
60,2,0,4045.92,674.32,6,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20,3,1,1235.15,247.03,5,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
25,4,1,7077.69,786.41,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
68,4,1,2167.08,361.18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
65,2,1,791.19,791.19,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
57,4,0,6068.88,674.32,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
71,5,1,3250.62,361.18,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
47,3,1,2297.5,459.5,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,3,0,4639.6,463.96,10,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
73,3,1,1444.72,361.18,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,5,0,1348.64,674.32,2,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
19,5,0,2022.96,674.32,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
69,5,0,62.25,20.75,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
77,5,0,41.5,20.75,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
